"tipo_selecao","sigma_p","encounters_n","Metrica","Gen_inicial","Gen_final","Delta","Delta_pct"
"u-shaped",1,40,"zbar_males",4.9949445975795,4.92596515313014,-0.0689794444493561,-1.38098517614756
"uniform",1.2,40,"Centralization",0.0178485786640554,0.0144336086208273,-0.00341497004322812,-19.1330083336294
"uniform",1.2,40,"I_s",0.27919768243531,0.320051881986265,0.0408541995509547,14.6327144246337
"uniform",1.2,40,"Modularity",0.59211628944134,0.617771336747493,0.0256550473061536,4.33277174832652
"uniform",1.2,40,"Nestedness",0.925603660610428,0.775558442342126,-0.150045218268302,-16.2105255903319
"uniform",1.2,40,"varz_males",0.745029727055201,0.0721361211132186,-0.672893605941982,-90.3176855239933
"uniform",1.2,40,"zbar_males",5.01955915759263,5.010436700318,-0.00912245727463024,-0.181738216210313
"gaussian",1.2,40,"Centralization",0.0166965072728029,0.0129992999131026,-0.00369720735970027,-22.1435974559942
"gaussian",1.2,40,"I_s",0.306191884238099,0.40933164583175,0.103139761593651,33.6846816989598
"gaussian",1.2,40,"Modularity",0.642209892187995,0.715705709372021,0.0734958171840255,11.4442050921431
"gaussian",1.2,40,"Nestedness",0.881806336049532,0.652248590044522,-0.22955774600501,-26.032671417788
"gaussian",1.2,40,"varz_males",0.703242804323675,0.0834263840307273,-0.619816420292948,-88.1369018612341
"gaussian",1.2,40,"zbar_males",4.98802021318046,5.00542547240653,0.0174052592260683,0.348941232837754
"sigmoid",1.2,40,"Centralization",0.0261448329587822,0.0187648709238567,-0.00737996203492546,-28.2272296272082
"sigmoid",1.2,40,"I_s",0.624181806751831,0.272393084853115,-0.351788721898716,-56.3599768678589
"sigmoid",1.2,40,"Modularity",0.598255409821071,0.59074977744044,-0.00750563238063107,-1.25458662929197
"sigmoid",1.2,40,"Nestedness",1.05180705071544,0.98823336899,-0.0635736817254424,-6.04423422358686
"sigmoid",1.2,40,"varz_males",0.699495316165214,0.0742147620745312,-0.625280554090682,-89.3902417415183
"sigmoid",1.2,40,"zbar_males",4.99356935810362,6.03806172131187,1.04449236320825,20.9167488885127
"u-shaped",1.2,40,"Centralization",0.0174993420181409,0.0161711422869814,-0.00132819973115949,-7.58999812554438
"u-shaped",1.2,40,"I_s",0.305476061005086,0.346060538276796,0.0405844772717095,13.285649009018
"u-shaped",1.2,40,"Modularity",0.595135466019685,0.62455106902853,0.0294156030088448,4.94267350685362
"u-shaped",1.2,40,"Nestedness",0.908393034196469,0.781300683666132,-0.127092350530337,-13.9908988450972
"u-shaped",1.2,40,"varz_males",0.72514128606394,0.0861903778417182,-0.638950908222221,-88.1139883360443
"u-shaped",1.2,40,"zbar_males",5.00023137439336,5.04248227700745,0.0422509026140894,0.844978950983351
"uniform",1.5,40,"Centralization",0.0160378664496258,0.013941961361258,-0.00209590508836781,-13.0684782477205
"uniform",1.5,40,"I_s",0.277604737695631,0.315307006507023,0.0377022688113919,13.5812771512312
"uniform",1.5,40,"Modularity",0.591419335670861,0.619945072010497,0.028525736339636,4.82326745494016
"uniform",1.5,40,"Nestedness",0.922965936455284,0.781582756609828,-0.141383179845455,-15.3183529598554
"uniform",1.5,40,"varz_males",0.707294339668115,0.0755497749520863,-0.631744564716028,-89.3184816115541
"uniform",1.5,40,"zbar_males",5.00571315240819,4.99765988132842,-0.00805327107977583,-0.160881593382982
"gaussian",1.5,40,"Centralization",0.017162352436891,0.0137154794870206,-0.0034468729498705,-20.0839189297927
"gaussian",1.5,40,"I_s",0.336075918908799,0.452972221713751,0.116896302804951,34.7827071884533
"gaussian",1.5,40,"Modularity",0.675794616926908,0.747925130488808,0.0721305135618999,10.6734371294498
"gaussian",1.5,40,"Nestedness",0.837952351548499,0.626989815580804,-0.210962535967695,-25.1759584632521
"gaussian",1.5,40,"varz_males",0.703013672172162,0.0849754281237571,-0.618038244048405,-87.9126919592899
"gaussian",1.5,40,"zbar_males",4.9909485939584,5.01817501555752,0.0272264215991243,0.545515969290531
"sigmoid",1.5,40,"Centralization",0.0250484724865685,0.0198488882971865,-0.00519958418938197,-20.7580889100926
"sigmoid",1.5,40,"I_s",0.599193261146797,0.284345077888056,-0.314848183258741,-52.5453478325429
"sigmoid",1.5,40,"Modularity",0.607160521375442,0.596635366071888,-0.0105251553035545,-1.73350455653986
"sigmoid",1.5,40,"Nestedness",1.05107521757298,0.979514569325813,-0.0715606482471676,-6.80832799125518
"sigmoid",1.5,40,"varz_males",0.715922120324994,0.0729308655650016,-0.642991254759992,-89.8130168778841
"sigmoid",1.5,40,"zbar_males",4.99477460716842,6.0496063326143,1.05483172544588,21.1187052150863
"u-shaped",1.5,40,"Centralization",0.0172385373749239,0.0144081272235202,-0.0028304101514037,-16.4190852729824
"u-shaped",1.5,40,"I_s",0.294128726589321,0.340881371331476,0.0467526447421548,15.8953004299487
"u-shaped",1.5,40,"Modularity",0.59342433075727,0.622910403186499,0.0294860724292291,4.96880072166941
"u-shaped",1.5,40,"Nestedness",0.91068550210051,0.768511492764708,-0.142174009335803,-15.6117571881705
"u-shaped",1.5,40,"varz_males",0.717620909508224,0.083154839771082,-0.634466069737142,-88.4124279728601
"u-shaped",1.5,40,"zbar_males",4.9992005810742,4.99121396922921,-0.0079866118449976,-0.15975777957846
"uniform",2,40,"Centralization",0.0164207481767965,0.0144803138872874,-0.00194043428950911,-11.8169663685061
"uniform",2,40,"I_s",0.278324418428041,0.320899910238807,0.0425754918107661,15.2970738432617
"uniform",2,40,"Modularity",0.59656079013387,0.622755992545376,0.0261952024115055,4.39103656236395
"uniform",2,40,"Nestedness",0.897359092452555,0.777512226865162,-0.119846865587393,-13.3555080229746
"uniform",2,40,"varz_males",0.692046273391816,0.0736470358482879,-0.618399237543528,-89.3580763772727
"uniform",2,40,"zbar_males",5.00732287542187,5.00186304042668,-0.00545983499519398,-0.109037007020123
"gaussian",2,40,"Centralization",0.0175271384683028,0.0122333165547375,-0.00529382191356533,-30.2035721526307
"gaussian",2,40,"I_s",0.420503464240797,0.506785902930028,0.0862824386892317,20.5188413477191
"gaussian",2,40,"Modularity",0.711858127823543,0.807027570492812,0.0951694426692695,13.3691586777612
"gaussian",2,40,"Nestedness",0.801433664173639,0.509082212549454,-0.292351451624185,-36.4785589491838
"gaussian",2,40,"varz_males",0.689787786566299,0.0832284991498728,-0.606559287416426,-87.9341877645911
"gaussian",2,40,"zbar_males",4.97547924842737,4.99813920361284,0.0226599551854632,0.45543261370501
"sigmoid",2,40,"Centralization",0.0257320139662017,0.0178853443434813,-0.00784666962272047,-30.4938029064762
"sigmoid",2,40,"I_s",0.603535175488035,0.305996178499703,-0.297538996988332,-49.2993629986412
"sigmoid",2,40,"Modularity",0.637836960140269,0.61647044839732,-0.0213665117429493,-3.34983907772459
"sigmoid",2,40,"Nestedness",0.974577617315353,0.952580271828977,-0.0219973454863761,-2.25711581053664
"sigmoid",2,40,"varz_males",0.723438560527284,0.0757273613188393,-0.647711199208445,-89.532302333505
"sigmoid",2,40,"zbar_males",4.99957379664681,6.04059018622704,1.04101638958024,20.8221026816014
"u-shaped",2,40,"Centralization",0.0172782996100049,0.0145454298255206,-0.00273286978448437,-15.8167750656547
"u-shaped",2,40,"I_s",0.290583955550982,0.328680577816876,0.0380966222658941,13.110366741914
"u-shaped",2,40,"Modularity",0.595066227381423,0.624573591612094,0.0295073642306711,4.95866894690322
"u-shaped",2,40,"Nestedness",0.919065040213763,0.785310051185421,-0.133754989028342,-14.5533757869011
"u-shaped",2,40,"varz_males",0.716257143806468,0.0811161074125266,-0.635141036393941,-88.6750019718555
"u-shaped",2,40,"zbar_males",5.01439468697234,5.01449752636703,0.000102839394696908,0.00205088352865581
"uniform",0.2,200,"Centralization",0.0166695267839463,0.0154184402590316,-0.00125108652491469,-7.50523119900175
"uniform",0.2,200,"I_s",0.272152107918611,0.326951221914426,0.0547991139958152,20.1354729217101
"uniform",0.2,200,"Modularity",0.592604706351479,0.621641400468945,0.0290366941174662,4.89984196990908
"uniform",0.2,200,"Nestedness",0.893863234292964,0.782143997035257,-0.111719237257706,-12.4984710156555
"uniform",0.2,200,"varz_males",0.725836172882512,0.0751404780486745,-0.650695694833837,-89.6477358313145
"uniform",0.2,200,"zbar_males",5.01173385561439,5.02358252055803,0.0118486649436473,0.236418478813952
"gaussian",0.2,200,"Centralization",0.0251969854831646,0.014869225847755,-0.0103277596354096,-40.9880763010722
"gaussian",0.2,200,"I_s",0.69858307218002,0.339683309715402,-0.358899762464618,-51.3753878038619
"gaussian",0.2,200,"Modularity",0.561855834349608,0.619664315487481,0.0578084811378728,10.2888459287409
"gaussian",0.2,200,"Nestedness",1.09789581871274,0.776479475741727,-0.321416342971016,-29.2756687376648
"gaussian",0.2,200,"varz_males",0.725434531033392,0.0714709073926818,-0.65396362364071,-90.1478487258016
"gaussian",0.2,200,"zbar_males",5.00215023271221,4.9928813086676,-0.00926892404460844,-0.185298793786582
"sigmoid",0.2,200,"Centralization",0.0242277683498728,0.0164828641886786,-0.0077449041611942,-31.967055526329
"sigmoid",0.2,200,"I_s",0.573346622037909,0.304162760577788,-0.269183861460121,-46.9495853142609
"sigmoid",0.2,200,"Modularity",0.571804244995679,0.600716458236106,0.0289122132404264,5.05631315147806
"sigmoid",0.2,200,"Nestedness",1.08523036739109,0.877205933760081,-0.208024433631012,-19.168688960585
"sigmoid",0.2,200,"varz_males",0.698453919619269,0.0762880585077265,-0.622165861111543,-89.0775817323337
"sigmoid",0.2,200,"zbar_males",5.01835991964592,5.80192304576244,0.783563126116521,15.6139284280711
"u-shaped",0.2,200,"Centralization",0.0259171060743357,0.0199118722775453,-0.00600523379679032,-23.170927261578
"u-shaped",0.2,200,"I_s",0.671676263294785,0.254930073465977,-0.416746189828808,-62.0456926353979
"u-shaped",0.2,200,"Modularity",0.560827029264399,0.566025886549294,0.00519885728489466,0.926998345945214
"u-shaped",0.2,200,"Nestedness",1.09751169977498,1.07388857682134,-0.0236231229536426,-2.15242561500583
"u-shaped",0.2,200,"varz_males",0.748595521762277,0.0659719349887356,-0.682623586773541,-91.1872388932503
"u-shaped",0.2,200,"zbar_males",5.00283054740385,5.23410676739509,0.231276219991244,4.6229073281577
"uniform",0.5,200,"Centralization",0.0168842447394822,0.0150322457081493,-0.00185199903133283,-10.968799966528
"uniform",0.5,200,"I_s",0.273249714257366,0.322241166656491,0.0489914523991249,17.9291870559767
"uniform",0.5,200,"Modularity",0.589945484543579,0.622723729118247,0.0327782445746674,5.55614805663388
"uniform",0.5,200,"Nestedness",0.936128207490519,0.769758520953671,-0.166369686536847,-17.7721048469242
"uniform",0.5,200,"varz_males",0.716221160757728,0.0749289993639611,-0.641292161393767,-89.5382874076647
"uniform",0.5,200,"zbar_males",4.9957164856039,5.01322733581037,0.01751085020648,0.350517293303991
"gaussian",0.5,200,"Centralization",0.0208592642368945,0.0153513470907804,-0.00550791714611405,-26.4051362673283
"gaussian",0.5,200,"I_s",0.474240312136257,0.338224893972805,-0.136015418163452,-28.6806951418277
"gaussian",0.5,200,"Modularity",0.575427278936022,0.626907081150284,0.0514798022142624,8.94636109526294
"gaussian",0.5,200,"Nestedness",1.02223524518447,0.763920280973289,-0.258314964211177,-25.2696202198119
"gaussian",0.5,200,"varz_males",0.724243901326701,0.073798181085833,-0.650445720240868,-89.810313769899
"gaussian",0.5,200,"zbar_males",5.00094146988225,5.00791898393937,0.00697751405712221,0.139524009611864
"sigmoid",0.5,200,"Centralization",0.0250321711639517,0.0183305621073304,-0.00670160905662133,-26.7719847900056
"sigmoid",0.5,200,"I_s",0.601506831235156,0.290005653723399,-0.311501177511757,-51.7868062898154
"sigmoid",0.5,200,"Modularity",0.569904275622687,0.59382223210796,0.0239179564852731,4.19683752313315
"sigmoid",0.5,200,"Nestedness",1.08981679127564,0.922324072988354,-0.16749271828729,-15.3688876541568
"sigmoid",0.5,200,"varz_males",0.7010627618074,0.0756812372412132,-0.625381524566187,-89.2047843125913
"sigmoid",0.5,200,"zbar_males",4.98909869774076,5.88211734209751,0.89301864435675,17.8993982372235
"u-shaped",0.5,200,"Centralization",0.0238920081793794,0.0226203851847181,-0.00127162299466134,-5.32237803165849
"u-shaped",0.5,200,"I_s",0.485902276749153,0.258409009559133,-0.227493267190021,-46.8187283895901
"u-shaped",0.5,200,"Modularity",0.581177211190902,0.561377615422854,-0.0197995957680478,-3.40680869566032
"u-shaped",0.5,200,"Nestedness",1.0536205926005,1.13949012647552,0.0858695338750162,8.14994832846579
"u-shaped",0.5,200,"varz_males",0.688912273177041,0.0745947545685926,-0.614317518608448,-89.1720967279933
"u-shaped",0.5,200,"zbar_males",4.99043122822706,4.57284917235813,-0.417582055868926,-8.36765475309996
"uniform",0.8,200,"Centralization",0.0170446465938167,0.0146780452791406,-0.00236660131467613,-13.8847191794206
"uniform",0.8,200,"I_s",0.271404575540526,0.331169956001515,0.0597653804609889,22.0207711465295
"uniform",0.8,200,"Modularity",0.596006540603038,0.62238142709032,0.0263748864872825,4.42526796108587
"uniform",0.8,200,"Nestedness",0.912367959225173,0.779039420382202,-0.133328538842971,-14.6134613227979
"uniform",0.8,200,"varz_males",0.735357457979214,0.0753534741385245,-0.66000398384069,-89.7528102393089
"uniform",0.8,200,"zbar_males",4.99607636272472,4.98162063878307,-0.0144557239416407,-0.289341533077709
"gaussian",0.8,200,"Centralization",0.016863349561717,0.0144834783714904,-0.00237987119022662,-14.1126837317622
"gaussian",0.8,200,"I_s",0.299305634292832,0.344377994152291,0.0450723598594586,15.0589747386316
"gaussian",0.8,200,"Modularity",0.603255703769348,0.636213029347306,0.0329573255779572,5.46324309443384
"gaussian",0.8,200,"Nestedness",0.919363207055253,0.774307203148402,-0.145056003906852,-15.7778778608587
"gaussian",0.8,200,"varz_males",0.725542928578904,0.0801728288024013,-0.645370099776503,-88.9499538008822
"gaussian",0.8,200,"zbar_males",4.99823512195939,4.99891047530563,0.0006753533462458,0.0135118362735415
"sigmoid",0.8,200,"Centralization",0.0272699834822622,0.0176697590816501,-0.00960022440061209,-35.2043645602374
"sigmoid",0.8,200,"I_s",0.629735181263379,0.276076462292695,-0.353658718970684,-56.159911260027
"sigmoid",0.8,200,"Modularity",0.569287440650883,0.58593648809503,0.0166490474441477,2.92454149789646
"sigmoid",0.8,200,"Nestedness",1.07109523077987,0.947002438279938,-0.124092792499934,-11.5855984541712
"sigmoid",0.8,200,"varz_males",0.709986591238146,0.074845565422869,-0.635141025815277,-89.4581719786643
"sigmoid",0.8,200,"zbar_males",4.99426652095226,5.96157827876132,0.967311757809063,19.368444870752
"u-shaped",0.8,200,"Centralization",0.020698328228846,0.0191257577937208,-0.00157257043512517,-7.59757221809621
"u-shaped",0.8,200,"I_s",0.347088257715351,0.344965607207271,-0.00212265050808003,-0.611559296777139
"u-shaped",0.8,200,"Modularity",0.592061057779394,0.597310335061218,0.00524927728182389,0.886610800161731
"u-shaped",0.8,200,"Nestedness",0.983946495822766,0.927656163713246,-0.0562903321095193,-5.72087327395276
"u-shaped",0.8,200,"varz_males",0.723439688446848,0.0872847539432877,-0.63615493450356,-87.9347573353794
"u-shaped",0.8,200,"zbar_males",4.98068954104524,4.82060070417341,-0.160088836871827,-3.2141902351583
"uniform",1,200,"Centralization",0.0190922591450914,0.0149635215078835,-0.00412873763720797,-21.6251916854452
"uniform",1,200,"I_s",0.286436527990371,0.329883071061551,0.0434465430711796,15.1679478088912
"uniform",1,200,"Modularity",0.594772417144123,0.626499943907794,0.0317275267636715,5.33439780479656
"uniform",1,200,"Nestedness",0.918371641571113,0.767426599987245,-0.150945041583868,-16.4361609996621
"uniform",1,200,"varz_males",0.718704786289127,0.0762373595767029,-0.642467426712425,-89.3923957331163
"uniform",1,200,"zbar_males",5.00264564559305,5.018430656645,0.0157850110519524,0.315533263201598
"gaussian",1,200,"Centralization",0.0160249687952958,0.0156638518897127,-0.000361116905583051,-2.25346401728445
"gaussian",1,200,"I_s",0.282811978338203,0.377379085611192,0.0945671072729891,33.438154857748
"gaussian",1,200,"Modularity",0.622255443342725,0.655057536047963,0.0328020927052384,5.27148344882725
"gaussian",1,200,"Nestedness",0.916158164639882,0.75022586832145,-0.165932296318432,-18.1117521758544
"gaussian",1,200,"varz_males",0.69462520898082,0.0869795502246245,-0.607645658756196,-87.4782042027752
"gaussian",1,200,"zbar_males",4.99365431473663,5.0013836834455,0.00772936870886731,0.154783816053454
"sigmoid",1,200,"Centralization",0.0291632807235516,0.0183641941775742,-0.0107990865459774,-37.0297383492122
"sigmoid",1,200,"I_s",0.637546796344753,0.28014738369239,-0.357399412652363,-56.0585379303043
"sigmoid",1,200,"Modularity",0.574021325853658,0.58248734127928,0.00846601542562186,1.47486078379259
"sigmoid",1,200,"Nestedness",1.12061571364209,0.97939668187422,-0.141219031767868,-12.6019142912868
"sigmoid",1,200,"varz_males",0.710283726123821,0.0749142674384145,-0.635369458685407,-89.4529094947397
"sigmoid",1,200,"zbar_males",5.00126290538793,5.98966164136544,0.988398735977507,19.7629829640168
"u-shaped",1,200,"Centralization",0.0190781820053979,0.0169172598718193,-0.00216092213357857,-11.3266669380089
"u-shaped",1,200,"I_s",0.329399567246886,0.363078953287963,0.033679386041077,10.2244779258724
"u-shaped",1,200,"Modularity",0.593591635603335,0.617573648946792,0.0239820133434568,4.0401535171703
"u-shaped",1,200,"Nestedness",0.940570921783675,0.829859961856613,-0.110710959927062,-11.7706126526974
"u-shaped",1,200,"varz_males",0.733971798929095,0.0847576977899801,-0.649214101139115,-88.4521860494305
"u-shaped",1,200,"zbar_males",5.00968390567994,5.01929146628089,0.00960756060095314,0.191779776565547
"uniform",1.2,200,"Centralization",0.0158810714689916,0.0138467535474949,-0.00203431792149671,-12.8097019490706
"uniform",1.2,200,"I_s",0.275506940396419,0.324065729777571,0.0485587893811527,17.6252508598451
"uniform",1.2,200,"Modularity",0.595798819050601,0.6269139628785,0.0311151438278991,5.22242455557076
"uniform",1.2,200,"Nestedness",0.916501436016596,0.769599473874835,-0.146901962141761,-16.0285577707596
"uniform",1.2,200,"varz_males",0.690008898868025,0.0773909527399271,-0.612617946128098,-88.7840645436764
"uniform",1.2,200,"zbar_males",5.01839616928319,4.99481876307252,-0.02357740621067,-0.469819548225059
"gaussian",1.2,200,"Centralization",0.0177386530928082,0.0160538783481281,-0.00168477474468012,-9.49776026322531
"gaussian",1.2,200,"I_s",0.302512218397032,0.417857249533259,0.115345031136226,38.1290487198906
"gaussian",1.2,200,"Modularity",0.636237658766258,0.674024974862996,0.0377873160967378,5.93918256426568
"gaussian",1.2,200,"Nestedness",0.903262657239003,0.753996181909877,-0.149266475329125,-16.5252569817717
"gaussian",1.2,200,"varz_males",0.711282235063913,0.0902854643425796,-0.620996770721333,-87.306661140712
"gaussian",1.2,200,"zbar_males",4.97545069967097,5.00767638055329,0.0322256808823251,0.6476937030942
"sigmoid",1.2,200,"Centralization",0.0307418997816662,0.0189137969921643,-0.0118281027895019,-38.4755102108423
"sigmoid",1.2,200,"I_s",0.666881191349701,0.277783850227627,-0.389097341122074,-58.3458262384908
"sigmoid",1.2,200,"Modularity",0.577487454638571,0.579042505148147,0.00155505050957627,0.269278665204861
"sigmoid",1.2,200,"Nestedness",1.1359113785901,1.0048792169655,-0.131032161624603,-11.5354211687923
"sigmoid",1.2,200,"varz_males",0.708060843230714,0.0778192582094821,-0.630241585021232,-89.0095238349276
"sigmoid",1.2,200,"zbar_males",4.99037758413969,6.05282225952607,1.06244467538639,21.2898654956095
"u-shaped",1.2,200,"Centralization",0.0187944628964672,0.0162727865396394,-0.00252167635682779,-13.4171238131088
"u-shaped",1.2,200,"I_s",0.298865074849589,0.34862059825481,0.0497555234052212,16.648155837634
"u-shaped",1.2,200,"Modularity",0.59261073540767,0.622400363220866,0.0297896278131958,5.02684579156381
"u-shaped",1.2,200,"Nestedness",0.937563185262978,0.784583063321128,-0.152980121941849,-16.3167799617622
"u-shaped",1.2,200,"varz_males",0.728179640153048,0.0845389653762582,-0.643640674776789,-88.3903695304513
"u-shaped",1.2,200,"zbar_males",4.98029708708409,4.9950703575482,0.0147732704641097,0.296634321322371
"uniform",1.5,200,"Centralization",0.0167992535305414,0.0148056670899422,-0.00199358644059922,-11.8671132439
"uniform",1.5,200,"I_s",0.271703315948436,0.324658879785954,0.0529555638375184,19.4902162502751
"uniform",1.5,200,"Modularity",0.590815426750215,0.628208528742297,0.0373931019920822,6.32906662538642
"uniform",1.5,200,"Nestedness",0.912301471928315,0.775253298747348,-0.137048173180968,-15.022246197991
"uniform",1.5,200,"varz_males",0.718275143915333,0.0753543522116053,-0.642920791703728,-89.5089851222128
"uniform",1.5,200,"zbar_males",5.01079234533063,5.01469867615025,0.00390633081961944,0.0779583457147173
"gaussian",1.5,200,"Centralization",0.0215815802006478,0.0156588515298385,-0.00592272867080936,-27.4434430460823
"gaussian",1.5,200,"I_s",0.397055995657449,0.458188427817065,0.0611324321596161,15.3964259016899
"gaussian",1.5,200,"Modularity",0.657267351033654,0.704130673747412,0.0468633227137581,7.13002443222812
"gaussian",1.5,200,"Nestedness",0.918668295486034,0.69727312764214,-0.221395167843893,-24.0995764120456
"gaussian",1.5,200,"varz_males",0.705863432012817,0.0939378942129552,-0.611925537799862,-86.6917749308694
"gaussian",1.5,200,"zbar_males",5.03402795756462,4.99268852689093,-0.0413394306736929,-0.821199862658138
"sigmoid",1.5,200,"Centralization",0.0327635601368531,0.0197408751874699,-0.0130226849493832,-39.7474660720249
"sigmoid",1.5,200,"I_s",0.695482759811052,0.273563178809479,-0.421919581001573,-60.6657138584139
"sigmoid",1.5,200,"Modularity",0.588430647274633,0.58045676167287,-0.00797388560176349,-1.35511051959908
"sigmoid",1.5,200,"Nestedness",1.10931092264108,1.03676971447324,-0.0725412081678429,-6.53930351601828
"sigmoid",1.5,200,"varz_males",0.714295589774589,0.0795028233195808,-0.634792766455008,-88.8697586184636
"sigmoid",1.5,200,"zbar_males",4.99676298422142,6.12373028763302,1.1269673034116,22.5539475650594
"u-shaped",1.5,200,"Centralization",0.0174976996404575,0.0154932172249784,-0.00200448241547911,-11.4556910717819
"u-shaped",1.5,200,"I_s",0.292523052848081,0.336226929636396,0.0437038767883146,14.940318844208
"u-shaped",1.5,200,"Modularity",0.597749308393825,0.615664272649845,0.0179149642560206,2.9970698425664
"u-shaped",1.5,200,"Nestedness",0.907680091182664,0.782768921721,-0.124911169461664,-13.7615852407769
"u-shaped",1.5,200,"varz_males",0.71522904392983,0.0824837773899949,-0.632745266539835,-88.4675016919353
"u-shaped",1.5,200,"zbar_males",4.99627342738453,4.99029456253148,-0.00597886485304766,-0.119666486231069
"uniform",2,200,"Centralization",0.0179795506192746,0.0149360310842715,-0.00304351953500312,-16.9276729961225
"uniform",2,200,"I_s",0.277097877664959,0.326552861479877,0.0494549838149185,17.8474783826078
"uniform",2,200,"Modularity",0.59436065215126,0.626049573651497,0.0316889215002363,5.33159814424789
"uniform",2,200,"Nestedness",0.907439077938287,0.780082479645623,-0.127356598292664,-14.0347271116006
"uniform",2,200,"varz_males",0.694337994160043,0.076518706300673,-0.61781928785937,-88.9796169957199
"uniform",2,200,"zbar_males",4.99460796706092,5.03723884757852,0.0426308805176063,0.85353807143131
"gaussian",2,200,"Centralization",0.0283609934634156,0.0162458792910451,-0.0121151141723705,-42.7175239400499
"gaussian",2,200,"I_s",0.56233920704244,0.519476282185101,-0.0428629248573393,-7.62225438321686
"gaussian",2,200,"Modularity",0.690510941293712,0.750596851804737,0.0600859105110243,8.70165944053687
"gaussian",2,200,"Nestedness",0.975888674332334,0.618335786778055,-0.35755288755428,-36.6386962938066
"gaussian",2,200,"varz_males",0.715307280421304,0.0939194501841206,-0.621387830237183,-86.8700553238038
"gaussian",2,200,"zbar_males",4.99916924622135,5.00648875044065,0.00731950421929817,0.146414411251042
"sigmoid",2,200,"Centralization",0.0326943525942615,0.0204776420842662,-0.0122167105099953,-37.3664242923091
"sigmoid",2,200,"I_s",0.644087034723668,0.266337235536425,-0.377749799187242,-58.6488748914668
"sigmoid",2,200,"Modularity",0.604161278610156,0.578711448353246,-0.0254498302569093,-4.21242326477053
"sigmoid",2,200,"Nestedness",1.08194472374302,1.06326684757345,-0.0186778761695716,-1.72632443781
"sigmoid",2,200,"varz_males",0.710690453528326,0.077002906297481,-0.633687547230845,-89.1650568942936
"sigmoid",2,200,"zbar_males",5.00478702099486,6.16153864454635,1.15675162355149,23.1129040796136
"u-shaped",2,200,"Centralization",0.017060102345059,0.0139997170647405,-0.00306038528031853,-17.9388447877916
"u-shaped",2,200,"I_s",0.268727200449992,0.323826964654522,0.0550997642045294,20.5039773094287
"u-shaped",2,200,"Modularity",0.597358227521957,0.620520297739691,0.0231620702177345,3.87741712603819
"u-shaped",2,200,"Nestedness",0.890075844604387,0.78251127787663,-0.107564566727757,-12.0848765169632
"u-shaped",2,200,"varz_males",0.714068728237678,0.0774646681936683,-0.63660406004401,-89.151650936339
"u-shaped",2,200,"zbar_males",4.99934606616843,4.98320116501514,-0.016144901153293,-0.322940259378097
